004:32:00|CDR|All right. Verified we're in RETRACT. I'm going ...
004:32:05|CMP|And done.
004:32:12|LMP|About 4 feet out, Houston.
004:32:15|CC|Reger, Ed.
004:32:21|CMP|My alinement is good. Stand by.
004:32:25|LMP|Here it comes.
004:32:33|CMP|No.
004:32:37|CDR|No, No latch.
004:32:38|CMP|No got - no latch, Houston.
004:32:40|CC|Roger.
004:55:40|LMP|About 6 feet out.
004:56:21|LMP|About - 2 feet.
004:56:35|CMP|About a foot. Here we go.
004:56:48|CMP|Okay, RETRACT.
004:56:50|CDR|Nothing happened.
004:56:52|CMP|Nothing?
004:56:53|CDR|I don't know. I got - got a barber pole. We got a hard dock.
004:57:00|LMP|We got some, Houston.
004:57:02|CMP|I believe we got a hard dock, Houston.
004:57:06|CDR|Okay, Houston, the - -TIME SKIP
005:45:36|LMP|Okay, circuit breaker SECS ARM, two, closed - -
005:45:39|CMP|
005:45:40|LMP|I'm sorry - DET, RESET.
005:45:42|CDR|Okay. Wait - wait a minute, baby.
005:45:44|CMP|Yes, we sure do.... Let's forget that.
005:45:51|LMP|Okay, DET - -
005:45:52|CMP|No, let's get your last circuit breakers now.
005:45:53|LMP|Well, this is the first circuit breaker.
005:45:55|CMR|Okay.
005:45:56|LMP|DET , RESET.
005:45:57|CMP|I've done that.
005:45:59|LMP|Circuit breaker SECS ARM, two, closed; verify.
005:46:01|CMP|ARM, two, closed; verified.
005:46:02|LMP|SECS LOGIC, two, on (up).
005:46:04|CMP|On (up).
005:46:05|LMP|You need a GO for pyro arm.
005:46:07|CDR|Houston, 14. We'd like a GO for pyro arm, please.
005:46:14|CC|You have a GO for pyro arm.
005:46:16|CMP|Okay. I guess that was a GO.
005:46:19|LMP|SECS ?YRO ARM, two, on - -
005:46:21|CMP|Could have been a NO GO. ... Cxay, the nvrcs are arme d.
005:46:25|LMP|TVC SERVO POWER number 1, AC 1/MAIN A.
005:46:28|CMP|AC 1/MAIN A.
005:46:30|LMP|Arm your RHC - -
005:47:07|CMP|Give me a mark when you get set.
005:47:10|CDR|Okay, ready for SEP.
005:47:11|LMP|Houston, we're GO for SEP,
005:47:12|CDR|3, 2, 1, 0, 1, 2, 3, 4, 5. Okay, Ed?
005:47:22|CMP|6, 7, 8. Okay.
005:47:24|LMP|Okay.
005:47:26|CDR|Let's take a look at the 83. Copy down minus 0.7, 0, 0.
005:47:29|LMP|Minus - -
005:47:31|CDR|0. w , 0, md 0.
005:47:33|CMP|CRY0 PRESS.
005:47:35|LMP|Minus 0.7, 0, at 0.
005:47:37|CDR|Okay.
005:47:38|CMP|Check the CRYO PRESS.
005:47:39|LMP|Okay, CRYO PRESS.
005:47:43|CMP|These 0^ tanks there are closed?
005:47:45|LMP|No, I think that's surge tanks - -
005:47:46|CMP|No, that's the surge tanks.
005:47:48|LMP|Okay, there it is. Tank 3. Want the heaters off?
005:47:54|LMP|Houston, my CRYO PRESS light in the --
005:47:59|CMP|Look outside, Al, if you want to see something beautiful.
005:48:00|LMP|- - ... C tank 3.
005:48:02|CC|... We're - -
005:48:03|CDR|
005:48:07|CC|- ~ I just called to say ...
005:48:08|LMP|Roger. Sorry, that's also tank 1 and 2 - -
005:48:10|CMP|Look at those big pieces floating around there.
005:48:11|LMP|- - that just dropped down.
005:48:16|CDR|Really sparkles.
005:48:17|CMP|Okay, let's keep us honest, Ed.
005:48:18|LMP|Okay, go to P00.
005:48:19|CDR|We're at P00.
005:48:20|CMP|We've gone to P00.
005:48:21|LMP|Com - COMPUTER ACTIVITY light out. Do a VERB 66.
005:48:25|CDR|VERB 66 ENTER.
005:48:27|LMP|SECS PYR0 ARM, two, SAFE.
005:48:29|CMP|Okay. That's SAFE. Let's get our maneuver going.
005:48:31|LMP|Okay. Let's get on through the checklist. SECS LOGIC, two, OFF.
005:48:35|CMP|Yes. I'm just going to ...
005:48:37|LMP|Circuit breakers SECS ARM, two, open.
005:48:40|CMP|Okay. I've got the ARMs, off; the LOGICs, OFF; and
005:48:47|LMP|Okay. I'm pulling the S-IVB/LM SEP open.
005:48:48|CDK|Ready.
005:48:49|CMP|Okay. CMC, AUTO; RATE 2, and RATE COMMAND - -
005:48:53|LMP|Okay. And I'm going to verify the ... 3? -
005:48:57|CMP|How about our RCS ... - -
005:48:58|CDR|Okay. Let's - -
005:49:00|CMP|- - He - -
005:49:04|CDR|- - ... check these things off.
005:49:04|LMP|Okay.
005:49:05|CDR|Okay. We're all gray.
005:49:06|LHP|LAUNCH VEHICLE/SP3 INDICATOR switch at GPL.
005:49:09|CMP|Okay.
005:49:10|LMP|TVC SERV0 POWER, two, OFF.
005:49:12|CMP|Okay.
005:49:13|LMP|EMS MODS, STANDBY.
005:49:15|CMP|Okay.
005:49:16|LMP|EMS FUNCTION, OFF.
005:49:17|CMP|Okay.
005:49:19|LMP|TAPE RECORDER, OFF.
006:28:53|CDR|I?m not having any trouble at all with weightlessness.
006:29:01|LMP|I'm not either, Al.
006:29:06|CDR|How are you doing, Stu?
006:29:07|CMP|Well, so far, so good.
006:29:09|CDR|Really very comfortable.
006:29:11|CMP|Yes, I - I guess I'm a little surprised at - at the fighting to stay down -
006:29:17|CDR|Yes .
006:29:18|CMP|- if any.
006:29:19|LMP|Well, I think a let of this is due to these hoses we got or. here. Once we get rid of them, it'll be a little different.
006:29:25|CMP|There are a jillion stars out there.
006:29:28|LMP|I think you've got a whole hunch of little things to look at.
006:29:34|CDR|Venting of the S-TV3.
006:29:35|LMP|In fact, you?ve got a - Let me help you with that ...
006:29:46|CMP|Okay. I think we'll start -I'm going to start clearing my pockets out, in preparation to get this suit off.
006:29:54|LMP|Good show.
030:09:45|CMP|That's kind of wild, isn't it? NOUN 20 ENTER. 281.2, 353, and 297-5- Okay. There's an ENTER. Computer's yours, Leader.
030:10:09|CDR|... Okay, it?s star 25-
030:10:12|CMP|Okay ... - -
030:34:37|CMP|... and we have AC/DC, DIRECT, We have CMC, AUTO We are ATT 1/RATE 2. We have A, ON. We are RATE COMMAND. We are AUTO. We're sitting at ATTITUDE We're sitting at trim.
030:35:06|LMP|Okay, Gordon, looks like we've got the high gain.
030:35:34|CMP|At 35, DSKY blanks.
030:35:35|LMP|Okay, DSKY's on time.
030:35:40|LMP|IMS, normal.
030:35:41|CMP|EM3 is normal. Check the PIPAs.
030:35:43|LMP|
030:35:49|CMP|Twenty seconds.
030:35:50|LMP|PIPAs are good. No ullage.
030:35:53|CMP|No ullage.
030:35:58|LMP|Counting. How much?
030:36:00|CMP|Ten.
030:36:01|LMP|Okay.
030:36:02|CMP|Count it down, Al.
030:36:04|CDR|5, PRO, 3, 2, 1 -
030:36:06|CDR|ZERO.
030:36:09|LMP|A system?
030:36:10|CMP|E.
030:36:11|LMP|3.
030:36:12|CMP|-~c ...
030:36:13|LMP|5, 4, 3, 2, 1 -
030:36:18|LMP|ZERO. There it is.
030:36:20|CMP|ENTER. G&N SHUTDOWN.
030:36:21|LMP|All right, good.
030:36:23|CMP|All righty, we've had shutdown. DELTA-V CHEWS. , two, OFF; verify our gimbal motors coming off.
030:36:29|CMP|I wonder if those were stowed right (laughter). Okay, you ready, number 2?
030:36:33|LMP|Yes.
030:36:34|CMP|YAW 2, OFF?
030:36:35|LMP|You've got it.
030:36:37|CMP|PITCH 2, OFF.
030:36:38|LMP|Okay.
030:36:39|CMP|YAW 1, OFF?
030:36:40|KIP|You've get it.
030:36:41|CMP|PITCH 1, OFF.
030:36:42|LMP|You?ve got it.
030:36:43|CMP|Okay.
030:36:44|LMP|BUS Tils coming off.
030:36:45|CDR|Okay, you want to bring OFF your T7C SERVO FOWEP.s.
030:36:48|CMP|TVC SERVO POWERS, OFF.
030:36:50|CDR|Okay, an d - ...
030:36:54|CMP|Okay.
030:36:56|CDR|MAIN BUS TIEs are OFF.
030:36:57|CMP|MAIN BUS TIE, OFF. Let's go t060 85, and what are our trim rules?
030:37:02|LMP|Okay.
030:37:03|CDR|
030:37:06|CMP|Okay, Houston. That was a mighty good burn, there. The residuals - There'll be no trim required.
030:37:14|CDR|... DELTA-V -
030:37:22|CMP|Okay, you got minus 4.1, ... off.
030:37:31|CDR|Okay.
030:37:42|CMP|DIRECT, two, OFF.
030:37:43|CDR|Okay, open the ULLAGE, two, circuit breakers.
030:37:46|CMP|They're open.
030:37:47|CDR|And ...
030:37:49|CMP|Okay, PITCH 1 and YAW 1.
030:37:50|CDR|FATE 2 and PCM BIT RATE, LOW.
030:37:56|CMP|How about a hoot in the ass, huh?
030:37:57|LMP|That was pretty nice.
030:37:59|CMP|Man, TEI is going to be a kick in the butt.
030:38:00|CDR|Probably ...
030:38:01|LMP|Okay, ... - -
076:26:50|CDR|... the old filter on the air is on the right. Is it not?
076:28:12|CDR|Hope this ... helps us.
076:28:22|CMP|Houston, 14.
076:28:27|CC|Go ahead, 14.
076:28:30|CMP|Okay, Bruce. Smoking over the flight plan, we moved up that maneuver to the Moon-view attitude, and I'm going to go wide dead band here right after midcourse 4 instead of where it shows over at 78;50, if y'all agree.
076:28:52|CC|Roger. We concur.
076:28:55|CMP|Okay.
076:30:33|CDR|... might. I been looking for residuals. See how well it bums when we ...
076:30:47|LMP|Amazing.... residuals ... the whole thing on RCS.
076:30:51|CMP|Oh, that?d kill it. Man, that?d be - What's the DELTA-V total that time? 3.8? Yes. Forty pounds of gas.
076:31:22|CMP|Yes, looks like that ought to be pretty clear ...
076:31:27|CDR|... out there.
076:31:40|CMP|You know, just like this morning. Now, we're -we're not in any panic, but we're having to hustle to - be right. Tomorrow morning, it's going to be much worse.
076:31:54|CDR|We want tc be sure we get up a little early, like you say.
076:31:59|CMP|Besides, we want to really ... over and have things organi zed.
076:32:30|CDR|Ed.
076:32:32|LMP|Yes.
076:32:33|CDR|Does everything look good up in the tunnel for the burn?
076:32:36|LMP|Say again.
076:32:37|CDR|Does everything look good up in the tunnel for the burn?
076:32:39|LMP|Yes. Just a second. I think it does. Let me get this tape. How far are we away from the burn?
076:32:46|CDR|Oh, about 20 minutes, I guess.
076:32:49|LMP|Okay.
076:32:50|CMP|Twenty-six minutes.
076:32:57|LMP|Stuff that in there.
076:33:02|CDR|Okay.
076:33:03|LMP|All right, let me swing up here and take a quick look.
076:33:16|CDR|DELTA-VC, 00002.
076:33:21|CMP|Yes. I was just smoking that over. I wonder -Now let me see here. We got a - a 98.4, so It went - 1.6.
076:33:36|LMP|Everything's good. You'll - switch. Wait a minute. No. You have to come - up around this way.
076:33:54|CMP|We've got a 0.16 per second. No - 100 seconds. We got a 1.6, so we got a 0.016. Okay.
076:34:20|LMP|Okay?
076:34:21|CDR|Yes.
076:34:22|LMP|Went right by you.
076:34:24|CMP|
076:34:28|LMP|Oh, went pretty smooth.
076:34:53|CDR|Okay. Do we have those optics zeroed, you suppose?
076:34:58|CMP|We - we should have them, yes. I - sure meant to do that. Thank you. Power is still on, I think.
076:35:28|CDR|Let's stop that - ... alarm.
076:35:36|LMP|Give me that ... before it goes floating around all over the place.
076:35:40|CDR|Yes.
076:35:42|CMP|It went away.
076:35:43|CDR|I didn't - I reset it,, I just went into ZERO and then OFF - turned the power off. That's where the alarm came from.
076:35:54|CMP|Oh, r.o, We - we - we want the switch in ZERO.
076:35:58|LMP|Do you?
076:35:59|CMP|Yes. Hope. Yes.
076:36:08|CDR|... is just turn it off.
076:36:11|CMP|Yes. I'm not sure what It does with the - with the optics off; whether or not it really ought to be ZERO with G&N power on.
076:36:27|CDR|... would be sure, if you did it that way.
076:36:48|CDR|Okay. New they're ... we locked.
076:37:02|CMP|Yes, because we got a sextant star check, as a matter of fact, so we do want the power or..
076:37:07|CDR|Yes.
076:37:13|CDR|Okay. How do we stand on your burn card?
076:37:18|CMP|Okay. We just cycled the cryo fan. No, I don't think we have to ... do that. EMS DELTA-V check, we have done. Now, let me think here. Now, we -In 30 seconds, that's going to go through zero, the way I figure that. We got a bias at 0.016 per second. We're going to have it on 30 seconds. Looks like it's going to go tc 0.48.
076:37:59|CDR|Oh; 89 04? Is that what you want?
076:38:04|CMP|98 - -
076:38:05|CDR|... 98 04, 1.6, 0.16, 0.016 per second. Eight? 0.016 per second.
076:38:29|CDR|Want me to check it?
076:38:34|CMP|Yes.
076:38:40|CDR|You're right.
076:38:41|CMP|How about a sextant star check there, leader.
076:38:45|CDR|Okay.
076:38:46|CMP|We're in attitude.
076:38:49|LMP|Did you get your optics set up?
076:38:52|CDR|I just caught up.
076:38:56|LMP|Okay.
076:39:10|CDR|You want to give me the angle?
076:39:11|LMP|Roger. 17320.
076:39:28|CMP|Houston, 14.
076:39:35|CC|Go ahead, 14.
076:39:36|CMP|Okay. The pad value for DELTA-V is 0.2, and v'all gave us that before we ran our null bias check. _s that - is that still a good value?
076:39:56|CC|That's - still a good number, Stu.
076:39:58|CMP|Okay.
076:40:48|'CDR|There's a lot of reflected light on, I'll +ell you.
076:40:52|LMP|Say again?
076:40:53|CDR|There's a lot of reflected light on this - sextant.
076:41:03|CDR|... star? We still moving?
076:41:07|CMP|VEFB 16 NOUN 20 ENTER. We're probably in the dead band, but we're in attitude.
076:41:14|CDR|Okay. This baby looks all out of focus.... a light.
076:41:56|CDR|Okay.
076:42:26|CMP|No star, leader?
076:42:37|CDR|Well - our - Something doesn't look right to me, somehow. The way it's bringing this 353, which is abcut a minus -
076:43:11|CMP|Why don't you zero the optics?
076:43:15|CDR|Okay.
076:43:18|CMP|Wait 15 seconds, then - try again.
076:43:32|CDR|See where we are ...
076:43:40|CMP|Oke.y. New try your VERB 41.
076:43:43|CDR|Oks.y. And ZERO , OFF ....
076:43:57|CC|14, Houston.
076:43:59|CMP|Go ahead.
076:44:00|CDR|Go ahead, Houston.
076:44:03|CC|0ke.y, we'd like to get the high gain, whenever you can crank it up.
076:44:09|CDR|That looks better.
076:44:26|LMP|Let me have the pad, Al.
076:44:33|CMP|You want a 91, Al? So I'll - You can tell me when you're there?
076:44:36|CDR|Yes.
076:44:37|CMP|Okay. Tell me when you got it.
076:44:40|CDR|... mu ch.
076:44:44|CMP|Okay. 33072. Let's - add something ...
076:44:49|LMP|Yes, that figures. 335.
076:44:52|CMP|And we're 330, so we're 0.5. We pass?
076:44:57|CDR|Pass.
076:44:58|LMP|Pass.
076:44:59|CMP|Pass.
076:45:15|CMP|Hey, ... why don't you leave it on there. Last night, we noticed it took a little while for the narrow to take effect.
076:45:21|LMP|All right.
076:45:32|CMP|Okay. Circuit breakers. Let me check them again.
076:45:39|LMP|Houston; 140n the high gain. How do you read?
076:45:46|CC|Loud and clear, Ed.
076:45:49|LMP|Okay.
076:45:50||
076:45:54|CMP|MANUAL ATTITUDE, three are RATE COMMAND; ATTITUDE DEAD BAND, MIN; RATE is LOW; THC, POWER, we don't need; SCS TVC, two, is RATE COMMAND; DELTA-UA is LM/CSM; TVC GIMBAL DRIVE, PITCH and YAW, is AUTO. Okay. I think we're down tc 54 minutes. Let's try it again.
076:46:18|CER|Okay.
076:46:20|CRT|... OPTICS are ZERO.... that's cycle CRY0 FANS; EMS DELTA-V, check; set DELTA Vc at 0.2; EMS FUNCTION in DELTA V; BMAG, three, to RATE 2; AUTO PCS SELECT, I have 4, 5, 6, 7, 8, 9, 10, 11, 12. DAP is loaded; RC POWER NORMAL, two, DC. No television Okay. Shall we go into P40 while we're given time to smoke that over. Okay. All right. VERB 16 NOUN ... ENTER.
076:47:15|CMP|Hack. Okay.
076:47:16|LMP|Something's wrong.
076:47:18|CDR|Oh, ... right.
076:47:20|CMP|Okay, does 3*8 agree with the DnLTA?V total?
076:47:25|LMP|3.8.
076:47:26|CMP|Okay. All right. The event timer is set; SPACECRAFT CONTROL is CMC and AUTO; we've maneuvered to the pad bum attitude; sextant star check, pass; we're P40 to the 50 18; GDC is alined 000. I have rechecked my circuit breakers twice. Let me do it for three times.
076:47:54|LMP|... switches, too, huh?
076:47:56|CDR|They looked all right this morning.
076:47:58|CMP|I have pushed each one of these ...
076:48:14|CDR|. ., seconds ?
076:48:18|LMP|Yes. That's what they said.
076:48:27|CDR|So, all we do is pitch to 0, plus 1, and - -
076:48:32|LMP|Hey, how come the air is shut off here? I'm not getting any air flow.
076:48:38|CDR|... when Stu was sleeping - -
076:48:39|CMP|Oh, I shut that off last night. Boy, you - sent me to sleep with all three in SUIT FULL FLOW. I think because you were taking a crap. Man, that thing blowing down on my - froze my butt off, so I slipped up in the dark of the night and turned the flow off.
076:49:09|CMP|Okay. MANUAL ATTITUDE, three, is RATE COMMAND; DEAD BANT) is MIN; RATE is LOW; TC, POWER, we don't need; RATE COMMAND; DELTA V , LM/CSM; TVC GIMBAL DRIVE, PITCH and YAW, to AUTO. Okay. We?re at 54 minutes.
076:49:37|CDR|All you have to do is blink your eye to turn it off.
076:49:41|CMP|That's about it.
076:49:43|LMP|And then you'll be too long.
076:49:46|CMP|And DELTA-V - THRUST A. All ... - -
076:49:50|CDR|I'll count down to zero and, say, plus 1; then you shut it off, then; okay?
076:49:57|CMP|Don't have to worry about this.
076:49:59|CDR|Not going to have any . , . down - -
076:50:02|LMP|It's their ...
076:50:03|???|
076:50:04|LMP|Go ahead, Houston.
076:50:08|CDR|1.0.
076:50:09|CMP|For 1?
076:50:10|CC|Okay. Your high gain is oscillating a bit there. Why don't you try another acquisition there, Ed.
076:50:17|LMP|Roger, Fred. We've tried it twice and it's still doing it. I'll give it one more go.
076:50:21|CMP|What ?
076:50:22|CDR|... RCS.
076:50:23|CMP|1,0. Hey, that's beautiful.
076:50:35|CDR|... No ullage.
076:50:38|LMP|No -ullage. All right.
076:50:40|CMP|There any other remarks on the pad I don't know about 1
076:50:43|LMP|That's all. No ullage? That's all of them.
076:50:56|CDR|Got the VERB 30 from Rigel.
076:51:00|CMP|You know, I can't relax in this couch? Just flat-ass can't do it, damn it. I'm always tense.
076:51:07|CDR|Plus 32, yaw, 290.
076:51:13|LMP|That's where I am.
076:51:39|LMP|Houston, ll. That seems to be the best we can do. It's still oscillating.
076:51:41|CDR|I still don't know if I can - -
076:51:42|LMP|Got a suggestion?
076:51:44|CMP|I called and asked him.
076:51:45|CDR|Yes. I know. I heard you.
076:51:46|CMP|I don't believe him. I want to see when that is.... zero. I'll be looking down here at zero.... zero. The way I figure it, that should have already gone through zero. Yes. Okay, Ed. Let's have MAIN BUS TIEs.
076:52:17|CDR|
076:52:19|LMP|Get A - and B.
076:52:22|CMP|Okay.
076:52:23|CDR|Okay, MAIN BUS TIE is on.
076:52:25|CMP|I'm lest here, Al. PCM power; we don't do that.
076:52:27|CDR|Okay, TVC SERVO POWER 1, AC 1?
076:52:30|CMP|Okay.
076:52:32|CDR|2 AC 2.
076:52:33|CMP|Okay.
076:52:34|CDR|REC 2 AC.... DIRECT, two, OFF.
076:52:37|CMP|0k. ay.
076:52:38|CDR|BMAGs, three, one-half.
076:52:43|CMP|Okay.
076:52:44|CDR|SPACECRAFT, SCS. Arm the RHC. Okay. Soart number i ...
076:52:50|CMP|Okay. You ready, Ed?
076:52:57|LMP|All right. Bring it on.
076:52:59|CMP|Okay. PITCH 1?
076:53:00|LMP|You have it.
076:53:01|CMP|YAW 1.
076:53:02|LMP|Y ou have it.
076:53:03|CDR|Okay. Verify plus 0.9 - -
076:53:06|CC|Okay, Ed. Suggestion - -
076:53:07|CDR|- - minus 0.33.
076:53:08|CC|- - is to take the SERVO ELECTRONICS switch, uari-el 2; go to SECONDARY and then PRIMARY.
076:53:14|CDR|Verify MTVC.
076:53:15|CMP|Okay.
076:53:16|CMP|Okay. I have it.
076:53:17|CDR|Okay.
076:53:19|CMP|Okay. MC.
076:53:22|CMP|No - -
076:53:23|CDR|No - Go to bias.
076:53:24|CMP|Yes. Now twist the handle.
076:53:26|CDR|Right.
076:53:27|CMP|Okay. You ready for number 2's, Ed?
076:53:30|LMP|Bring them on.
076:53:31|CMP|PITCH 2.
076:53:32|LMP|You have it.
076:53:34|CMP|YAW 2.
076:53:35|LMP|You have that one.
076:53:37|CMP|Damn!
076:53:38|CDR|Set the trim - plus 0.9*
076:53:40|CMP|It's set.
076:53:43|CDR|0.33.
076:53:45|CMP|Minus 0.33.
076:53:46|CDR|Minus 0.33.
076:53:48|CMP|Okay, and a half. Okay, we're setting there. CMC.
076:53:54|CDR|Okay. THC ... verified ... - -
076:53:57|CMP|Twist the handle.
076:53:58|LMP|-- MTVC.
076:53:59|CMP|Zero. No MTVC.
076:54:01|CDR|Verify GPI returns to zero. Okay.
076:54:03|CMP|Okay. Then?
076:54:04|CDR|RPC POWER, NORMAL, two, AC/DC?
076:54:06|CMP|Okay.
076:54:07|CDR|DIRECT, two, MAIN A/MAIN B.
076:54:09|CMP|Okay.
076:54:11|CDR|And RATE 2 on three, and we'll final trim.
076:54:14|CMP|Okay.
076:54:22|CER|Okay. That's in there.
076:54:25|CMP|ATT - Okay.
076:54:29|CER|Okay, BMAGs, one-half.
076:54:31|CMP|Okay, let's - let's just let it settle down on its - oscillation there. Okay, BMAGs are one-half.
076:54:39|CBR|Okay. The gimbal test option.
076:54:41|CMP|Okay, let's let her rip. Up 2. Down 2, zero....
076:54:45|CDR|... Those habies swing, don't they?
076:54:51|CMP|Two. Zero.
076:54:54|CDR|One in trim.
076:54:58|LMP|Okay, - -
076:54:59|CMP|Okay.
076:55:00|LMP|- - Houston, we finally got It up on the fourth attempt.
076:55:02|CMP|Minus 33. We are at trim. Okay.
076:55:06|LMP|Okay.
076:55:07|CMP|... Okay ... attitude. Let me aline the GDC again.
076:56:20|LMP|HIGH BIT RATE; RECORD; FORWARD; COMMAND RESET.
076:56:30|CDR|Okay, No ullage.
076:56:31|CMP|Okay, a no-ullage burn. We have one thing left to do; that's DELTA-V, NORMAL. We are in cne-half. GDC is looking good. We're somewhere here. Okay. We are in RATE COMMAND; MINIMUM; RATE, HIGH; they're AC; AC; DIRECT; CMC, AUTO; 1/RATE 2; DELTA-V THRUST is ON; RATE COMMAND; AUTO; TVC; our SPS circuit breakers are in; RCS LOGIC is out; docking probe; command module heaters; DIRECT ULLAGE. We are ready to burn. Okay.
076:57:17|LMP|Sounds good.
076:57:23|CMP|We are in attitude. We are in trim. SIM SUPs taking it easy on us today.
076:57:32|CDR|Okay, Houston. We got about 40 seconds to burn; we're ready to go cn time. Okay. Coming down to 3C, DSKY blank - -
076:57:44|CDR|em
076:57:45|CMP|- - and EMS MODE, NORMAL.... quiet.
076:57:50|LMP|Got tc turn it up.... Turn it up one flip.
076:57:54|SC|
076:57:55|LMP|Coming up on minus 100. It's going the other way.
076:57:58|CMP|That's right. If you plus, it'll go - Disregard that. Okay, we're - -
076:58:00|CDR|Okay. We're 13 seconds -until the burn. 10, 8, 7, 6, 5, PRO, 3, 2, 1 -
076:58:12|CDR|BURN.
076:58:15|CMP|Okay. DELTA-V THRUST, A, is OFF.
076:58:18|CDR|That was a shock.
076:58:19|CMP|Okay, we got a good burn. Minus 2.7.
076:58:23|CDR|Okay. GIMBAL MOTORS, OFF.
076:58:26|CMP|... numb er 2 .
076:58:27|LMP|Wait a minute.... All right, tick them off.
076:58:30|CMP|YAW 2.
076:58:31|LMP|Got it.
076:58:32|CMP|PITCH 2.
076:58:33|LMP|Get it.
076:58:34|CMP|Rotation number 1.
076:58:35|LMP|Okay.
076:58:36|CMP|YAW 1.
076:58:37|LMP|Got it.
076:58:38|CMP|PITCH 1.
076:58:39|LMP|Got that one.
076:58:40|CMP|Okay. TVC SERVO POWERS, OFF.
076:58:43|COR|Okay.
076:58:44|CMP|MAIN BUS TIEs, OFF.
076:58:45|CDR|MAIN BUS TIEs, OFF.
076:58:46|CMP|PRO.
076:58:48|LMP|A's OFF.
076:58:49|CMP|Beautiful.
076:58:52|LMP|And B's OFF.
076:58:53|CDR|... zero ...
076:58:57|CMP|Minus 2.4.
076:58:59|CDR|
076:59:00|CMP|Okay.
077:02:05|CDR|Just so we'll be there. And I need to do a P51 ... Okay.... six.
077:02:21|CMP|And I tell you. I want to hang on to some sort of alinement. Tenaciously!
077:02:36|CC|14, Houston.
077:02:38|LMP|Go ahead.
077:02:41|CC|We would like AUTO on the high gain now, Ed. Arid just one other question. Did you mean you tried four times on the SECONDARY SERVO ELECTRONICS to get locked up?
077:02:52|LMP|Yes, it was about that, Fredo. It could be that I wasn't giving it enough delay time before I tried something else, when it was in the NARROW position But I thought I was, and I don't know what I did differently on the last attempt that did work than the previous attempts which didn't work.
077:03:11|CMP|Okay. We have a good GDC alinement. All right, we're going to maneuver, leader.
077:03:17|CC|Okay. You tried to lock up in NARROW rather than 'WIDE. Is that correct?
077:03:23|LMP|Roger. I went from WIDE to MEDIUM to NARROW.
077:03:27|CC|Okay.
077:03:32|CMP|... WIDE dead band ... WIDE dead band ... with a little gas ...
081:42:54|CDR|S-IVE lunar impact, 83:07.
081:43:09|LMP|Gc ahead.
081:43:20|LMP|Reger, Fredo. Thank you.
081:43:57|CMP|We're in - -
081:43:58|CDR|Okay, within 1 second.
081:43:59|CMP|Yes.
081:44:22|CDR|I can see the ... blowing at me.
081:44:28|CMP|Double up ...
081:44:36|LMP|
081:44:46|CMP|There's an eclipse after we get back.
081:44:48|CDR|Okay,
081:44:53|MS|
081:44:58|CDR|Okay. We're through the flight plan. We're on your card.
081:45:03|LMP|Okay.
081:45:12|CDR|We'll wait until 54.
081:45:24|LMP|Man, there are a lot of stars out here in one sector of the sky.
081:45:30|CDR|What sector are you looking at?
081:45:32|LMP|.. .
081:45:47|LMP|I don't see a sector where there's not any. Usually I don't see them. Oh, the stars?
081:45:58|CMP|Yes .
081:45:59|LMP|Yes. I've got the Big Dipper floating along beside me out here for some time. Could have gone on around Arcturus, Spica, and Gienah. And I can just barely see the Little Dipper up behind us.
081:46:17|TOR|Okay. Which of those stairs can you see now? Can you see the fifth-magnitude star?
081:46:21|LMP|Of the Little Dipper?
081:46:23|CDR|Right.
081:46:25|LMP|Let's see, I can just barely see anything at all there.
081:46:29|CMP|It goes 2, 3, 4, 5. Right?
081:46:33|LMP|No, I really can't say I can see it, Al. But - -
081:46:38|CMP|2.
081:46:39|LMP|- - it may be the angle - -
081:46:40|CMP|3 4s
081:46:41|LMP|- - It may be the angle that I'm - at the window, one reason.
081:46:50|CDR|I think that's it. Anyway, it's obvious, when you lock at them, which it is.
081:46:54|LMP|That's the one you have to strain to make out.
081:47:05|LMP|I think this has been a long damn SIM. The son of a bitch.
081:47:28|CDR|Shoving about a degree drift in yaw. That dead banding on the GDC is ...
081:47:35|CMP|It could be dead banding up around half a degree. I'm not sure what it was then I - I mean, we could be a half a degree off from where I - gaged it.
081:47:52|CDR|Okay.
081:47:54|CMP|C-DC' s been on there now ever since we got the attitude, which has been a good while, 25 minutes or sc. Okay. I'll go ahead and cage them up. I got to get back on my card here. Aline the GDC after we - Can't do it now.
081:48:25|LMP|Huh?
081:48:26|CMP|So, I'll dc it now and then.
081:48:31|CDR|Did it move at all?
081:48:32|CMP|Yes, no trouble. A degree or so.
081:48:38|CDR|
081:48:56|LMP|I can see the fifth-magnitude star now. Yes.
081:49:01|CDR|Good - clear air here.
081:49:39|CDR|Okay. About 1 minute to bus ties.
081:50:13|CMP|Wen....
081:50:16|CDR|Okay. Vihy don't you go ahead and bring the bus ties on, Ed?
081:50:20|CMP|We're 20 seconds early.
081:50:22|LMP|A. is on. 3 is on.
081:50:26|CMP|Is your intercomm on?
081:50:29|CDR|Okay - -
081:50:30|LMP|Yes.
081:50:31|CDR|- - TVC SERVO POWER 1, AC 1.
081:50:32|CMP|Okay.
081:50:33|CDR|2, AC 2.
081:50:34|CMP|Okay.
081:50:35|OR|RHC POWER, NORMAL, two, AC; DIRECT, two, OFF.
081:50:40|CMP|OFF.
081:50:41|CDR|BIMAGs, three, one-half.
081:50:43|CMP|Okay. Go ahead.
081:50:45|CDR|Okay. SPACECRAFT CONTROL, SCS; RHC 2, armed.
